country_id,country_name,region_id,region_name,market_id,mkt_name,commodity_id,cm_name,currency_id,cur_name,price_type_id,pt_name,unit_measure_id,um_name,price_month,price_year,price,mp_commoditysource
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,3.0,2008.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,4.0,2008.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,5.0,2008.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,6.0,2008.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,7.0,2008.0,0.4,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,8.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,9.0,2008.0,0.43,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,10.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,11.0,2008.0,0.5,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,12.0,2008.0,0.51,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,1.0,2009.0,0.54,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,2.0,2009.0,0.52,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,3.0,2009.0,0.51,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,4.0,2009.0,0.49,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,5.0,2009.0,0.5,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,6.0,2009.0,0.52,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,7.0,2009.0,0.53,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,8.0,2009.0,0.53,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,9.0,2009.0,0.54,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,10.0,2009.0,0.56,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,11.0,2009.0,0.55,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,12.0,2009.0,0.55,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,1.0,2010.0,0.57,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,58,Wheat flour,36,AZN,15.0,Retail,5.0,KG,2.0,2010.0,0.59,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,1.0,2007.0,0.24,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,2.0,2007.0,0.3,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,3.0,2007.0,0.29,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,4.0,2007.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,5.0,2007.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,6.0,2007.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,7.0,2007.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,8.0,2007.0,0.35,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,9.0,2007.0,0.36,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,10.0,2007.0,0.38,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,11.0,2007.0,0.38,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,12.0,2007.0,0.39,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,1.0,2008.0,0.48,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,2.0,2008.0,0.5,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,3.0,2008.0,0.5,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,4.0,2008.0,0.54,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,5.0,2008.0,0.61,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,6.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,7.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,8.0,2008.0,0.49,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,9.0,2008.0,0.51,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,10.0,2008.0,0.53,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,11.0,2008.0,0.53,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,12.0,2008.0,0.53,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,1.0,2009.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,2.0,2009.0,0.43,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,3.0,2009.0,0.42,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,4.0,2009.0,0.42,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,83,Potatoes,36,AZN,15.0,Retail,5.0,KG,5.0,2009.0,0.59,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,1.0,2007.0,0.56,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,2.0,2007.0,0.67,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,3.0,2007.0,0.74,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,4.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,5.0,2007.0,0.72,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,6.0,2007.0,0.72,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,7.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,8.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,9.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,10.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,11.0,2007.0,0.73,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,12.0,2007.0,0.74,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,1.0,2008.0,0.76,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,2.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,3.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,4.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,5.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,6.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,7.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,8.0,2008.0,0.77,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,9.0,2008.0,0.78,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,10.0,2008.0,0.78,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,11.0,2008.0,0.78,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,12.0,2008.0,0.78,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,1.0,2009.0,1.0,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,2.0,2009.0,1.0,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,3.0,2009.0,1.0,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,4.0,2009.0,0.99,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,97,Sugar,36,AZN,15.0,Retail,5.0,KG,5.0,2009.0,0.99,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,1.0,2007.0,0.4,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,2.0,2007.0,0.41,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,3.0,2007.0,0.41,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,4.0,2007.0,0.39,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,5.0,2007.0,0.38,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,6.0,2007.0,0.37,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,7.0,2007.0,0.46,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,8.0,2007.0,0.46,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,9.0,2007.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,10.0,2007.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,11.0,2007.0,0.43,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,12.0,2007.0,0.43,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,1.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,2.0,2008.0,0.45,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,3.0,2008.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,4.0,2008.0,0.45,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,5.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,6.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,7.0,2008.0,0.5,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,8.0,2008.0,0.44,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,9.0,2008.0,0.45,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,10.0,2008.0,0.47,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,11.0,2008.0,0.51,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,12.0,2008.0,0.56,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,1.0,2009.0,0.71,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,2.0,2009.0,0.71,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,3.0,2009.0,0.72,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,4.0,2009.0,0.68,The State Statistical Committee of the Republic of Azerbaijan
19,Azerbaijan,0,,225,National Average,102,Milk (non-pasteurized),36,AZN,15.0,Retail,15.0,L,5.0,2009.0,0.68,The State Statistical Committee of the Republic of Azerbaijan
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,1.0,2011.0,0.9,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,2.0,2011.0,1.07,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,3.0,2011.0,1.04,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,4.0,2011.0,1.011,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,5.0,2011.0,1.01,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,6.0,2011.0,1.03,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,7.0,2011.0,0.979,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,8.0,2011.0,0.958,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,9.0,2011.0,0.9,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,10.0,2011.0,0.99,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,11.0,2011.0,0.908,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,1.0,2012.0,0.915,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,2.0,2012.0,0.9,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,3.0,2012.0,0.875,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,4.0,2012.0,0.854,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,5.0,2012.0,0.845,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,6.0,2012.0,0.82,MoIT
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,7.0,2012.0,1.125,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,8.0,2012.0,1.101,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,9.0,2012.0,1.101,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,10.0,2012.0,1.101,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,11.0,2012.0,1.101,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,12.0,2012.0,1.101,Ministry of Industry and Trade
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,1.0,2013.0,1.111,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,2.0,2013.0,1.145,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,3.0,2013.0,1.145,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,4.0,2013.0,1.143,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,5.0,2013.0,1.145,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,6.0,2013.0,1.137,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,7.0,2013.0,1.114,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,8.0,2013.0,1.114,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,9.0,2013.0,1.114,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,10.0,2013.0,1.117,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,11.0,2013.0,1.115,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,12.0,2013.0,1.219,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,1.0,2014.0,1.115,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,2.0,2014.0,1.221,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,3.0,2014.0,1.207,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,4.0,2014.0,1.205,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,5.0,2014.0,1.228,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,6.0,2014.0,1.225,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,7.0,2014.0,1.224,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,8.0,2014.0,1.222,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,9.0,2014.0,1.223,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,10.0,2014.0,1.214,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,11.0,2014.0,1.214,Department of Statistics
130,Jordan,0,,532,National Average,64,Rice (imported),58,JOD,15.0,Retail,5.0,KG,12.0,2014.0,1.214,Department of Statistics
